name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
ST_tW_antitop_5f_inclusiveDecays_TuneCP5_PSweights_13TeV-powheg-pythia8_v2,/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v2/MINIAODSIM,7745276,35.0028007977,35.85,0.0001322359,/pnfs/desy.de/cms/tier2/store/user/mwassmer/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_PSweights_13TeV-powheg-pythia8/KIT_tthbb_sl_skims_MC_v2_94X/181022_163254/0000,94X_mc2017_realistic_v17,FALSE,POWHEG,NONE,
,,,,,,,,,,,
WJetsToLNu_HT-100To200_TuneCP5_13TeV-madgraphMLM-pythia8,/WJetsToLNu_HT-100To200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v2/MINIAODSIM,35862893,0.9985812944,1345,0.0375572286,/pnfs/desy.de/cms/tier2/store/user/mwassmer/WjetsToLNu_HT-100To200_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/181019_153804/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
WJetsToLNu_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8,/WJetsToLNu_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,21250517,0.9972263324,359.7,0.0169737265,/pnfs/desy.de/cms/tier2/store/user/mwassmer/WjetsToLNu_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/180618_080837/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
WJetsToLNu_HT-400To600_TuneCP5_13TeV-madgraphMLM-pythia8,/WJetsToLNu_HT-400To600_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,14313274,0.9953923128,48.91,0.0034329256,/pnfs/desy.de/cms/tier2/store/user/mwassmer/WjetsToLNu_HT-400To600_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/180618_080936/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
WJetsToLNu_HT-600To800_TuneCP5_13TeV-madgraphMLM-pythia8,/WJetsToLNu_HT-600To800_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,21709087,0.9939854633,12.05,0.0005584258,/pnfs/desy.de/cms/tier2/store/user/mwassmer/WjetsToLNu_HT-600To800_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/180618_081040/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
WJetsToLNu_HT-800To1200_TuneCP5_13TeV-madgraphMLM-pythia8,/WJetsToLNu_HT-800To1200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,20432728,0.9924609405,5.501,0.0002712701,/pnfs/desy.de/cms/tier2/store/user/mwassmer/WjetsToLNu_HT-800To1200_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/180627_175027/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
WJetsToLNu_HT-1200To2500_TuneCP5_13TeV-madgraphMLM-pythia8,/WJetsToLNu_HT-1200To2500_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,20258624,0.9871372241,1.329,6.64565065583E-05,/pnfs/desy.de/cms/tier2/store/user/mwassmer/WjetsToLNu_HT-1200To2500_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/180627_175241/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
WJetsToLNu_HT-2500ToInf_TuneCP5_13TeV-madgraphMLM-pythia8,/WJetsToLNu_HT-2500ToInf_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v3/MINIAODSIM,21495421,0.9589833504,0.03216,1.56012363966E-06,/pnfs/desy.de/cms/tier2/store/user/mwassmer/WjetsToLNu_HT-2500ToInf_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/180709_134219/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
DYJetsToLL_M-4to50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8,"/DYJetsToLL_M-4to50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14_ext1-v1/MINIAODSIM,/DYJetsToLL_M-4to50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM",9884020,0.9982395546,224.2,0.0227230811,/pnfs/desy.de/cms/tier2/store/user/mschrode/DYJetsToLL_M-4to50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/180617_112655/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
DYJetsToLL_M-4to50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-4to50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14_ext1-v1/MINIAODSIM,1021757,0.9969323031,37.2,0.0365199059,/pnfs/desy.de/cms/tier2/store/user/mschrode/DYJetsToLL_M-4to50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/180617_112754/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
DYJetsToLL_M-4to50_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-4to50_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14_ext1-v1/MINIAODSIM,994584,0.9952875726,3.581,0.0036175477,/pnfs/desy.de/cms/tier2/store/user/mschrode/DYJetsToLL_M-4to50_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/180617_112855/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
DYJetsToLL_M-4to50_HT-600toInf_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-4to50_HT-600toInf_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,1988861,0.9930205196,1.124,0.0005691197,/pnfs/desy.de/cms/tier2/store/user/mschrode/DYJetsToLL_M-4to50_HT-600toInf_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/180617_112953/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
DYJetsToLL_M-50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8_new_pmx,/DYJetsToLL_M-50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v2/MINIAODSIM,11197488,0.9983808648,147.4,0.013185015,/pnfs/desy.de/cms/tier2/store/user/mwassmer/DYJetsToLL_M-50_HT-100to200_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_153022/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
