name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
TTZToLLNuNu_M-10_TuneCUETP8M1_13TeV-amcatnlo-pythia8,/TTZToLLNuNu_M-10_TuneCUETP8M1_13TeV-amcatnlo-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v2/MINIAODSIM,1992438,0.251738675602,0.2589,0.000516175386143,/TTZToLLNuNu_M-10_TuneCUETP8M1_13TeV-amcatnlo-pythia8/swieland-KIT_tthbb_skims_MC_94X_LEG_2016-e7ebd256f4e1376707d82db477ee913f/USER,94X_mcRun2_asymptotic_v3,FALSE,aMC,NONE,2016
,,,,,,,,,,,
,,,,,,,,,,,
WW_TuneCUETP8M1_13TeV-pythia8,"/WW_TuneCUETP8M1_13TeV-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v2/MINIAODSIM,/WW_TuneCUETP8M1_13TeV-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM",7982180,1.0000181742,118.7,0.0148703540588,/WW_TuneCUETP8M1_13TeV-pythia8/swieland-KIT_tthbb_skims_MC_94X_LEG_2016-e7ebd256f4e1376707d82db477ee913f/USER,94X_mcRun2_asymptotic_v3,FALSE,pythia8,NONE,2016
WZ_TuneCUETP8M1_13TeV-pythia8,"/WZ_TuneCUETP8M1_13TeV-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,/WZ_TuneCUETP8M1_13TeV-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v2/MINIAODSIM",3997571,1,47.13,0.0117896592706,/WZ_TuneCUETP8M1_13TeV-pythia8/swieland-KIT_tthbb_skims_MC_94X_LEG_2016-e7ebd256f4e1376707d82db477ee913f/USER,94X_mcRun2_asymptotic_v3,FALSE,pythia8,NONE,2016
ZZ_TuneCUETP8M1_13TeV-pythia8,"/ZZ_TuneCUETP8M1_13TeV-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,/ZZ_TuneCUETP8M1_13TeV-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v2/MINIAODSIM",1988098,1,15.8274,0.00796107636545,/ZZ_TuneCUETP8M1_13TeV-pythia8/swieland-KIT_tthbb_skims_MC_94X_LEG_2016-e7ebd256f4e1376707d82db477ee913f/USER,94X_mcRun2_asymptotic_v3,FALSE,pythia8,NONE,2016
,,,,,,,,,,,
ttbb_4FS_OpenLoops_13TeV-sherpa,/ttbb_4FS_OpenLoops_13TeV-sherpa/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,19723209,89160.5765541,1,5.68655907278E-10,/ttbb_4FS_OpenLoops_13TeV-sherpa/swieland-KIT_tthbb_skims_MC_94X_LEG_2016-e7ebd256f4e1376707d82db477ee913f/USER,94X_mcRun2_asymptotic_v3,FALSE,notSpecified,NONE,2016
,,,,,,,,,,,
THW_ctcvcp_HIncl_M125_TuneCP5_13TeV-madgraph-pythia8,/THW_ctcvcp_HIncl_M125_TuneCP5_13TeV-madgraph-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,4998296,0.998094143485,0.001517,3.04082972485E-07,/THW_ctcvcp_HIncl_M125_TuneCP5_13TeV-madgraph-pythia8/swieland-KIT_tthbb_sl_skims_MC_94X_LEG_2016-5a690c179958756b3895a0592e36611b/USER,94X_mcRun2_asymptotic_v3,FALSE,MadGraph,NONE,
THW_Hincl_13TeV-madgraph-pythia8_TuneCUETP8M1,/THW_Hincl_13TeV-madgraph-pythia8_TuneCUETP8M1/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,1499200,1,0.001517,1.01187299893E-06,/THW_Hincl_13TeV-madgraph-pythia8_TuneCUETP8M1/swieland-KIT_tthbb_skims_MC_94X_LEG_2016-e7ebd256f4e1376707d82db477ee913f/USER,94X_mcRun2_asymptotic_v3,FALSE,MadGraph,NONE,2016
,,,,,,,,,,,
THQ_Hincl_13TeV-madgraph-pythia8_TuneCUETP8M1,/THQ_Hincl_13TeV-madgraph-pythia8_TuneCUETP8M1/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,3495799,1,0.07425,2.12397795182E-05,/THQ_Hincl_13TeV-madgraph-pythia8_TuneCUETP8M1/swieland-KIT_tthbb_skims_MC_94X_LEG_2016-e7ebd256f4e1376707d82db477ee913f/USER,94X_mcRun2_asymptotic_v3,FALSE,MadGraph,NONE,2016
THQ_ctcvcp_HIncl_M125_TuneCP5_13TeV-madgraph-pythia8,/THQ_ctcvcp_HIncl_M125_TuneCP5_13TeV-madgraph-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,9728596,0.994006410718,0.07425,7.67815904559E-06,/THQ_ctcvcp_HIncl_M125_TuneCP5_13TeV-madgraph-pythia8/swieland-KIT_tthbb_sl_skims_MC_94X_LEG_2016-5a690c179958756b3895a0592e36611b/USER,94X_mcRun2_asymptotic_v3,FALSE,MadGraph,NONE,
,,,,,,,,,,,
,,,,,,,,,,,
SingleElectron_2016B,/SingleElectron/Run2016B-17Jul2018_ver2-v1/MINIAOD,246440440,1,1,4.05777558261E-06,/SingleElectron/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016B-d87199d86aebdd0d5bdf1accca148970/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016B
SingleElectron_2016C,/SingleElectron/Run2016C-17Jul2018-v1/MINIAOD,97259854,1,1,1.02817345377E-05,/SingleElectron/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016C-470da26b6bdaa09a49254da83013c66f/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016C
SingleElectron_2016D,/SingleElectron/Run2016D-17Jul2018-v1/MINIAOD,148167727,1,1,6.74910805644E-06,/SingleElectron/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016D-d47d943194f7a4a6ef3b0e7baec989d4/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016D
SingleElectron_2016E,/SingleElectron/Run2016E-17Jul2018-v1/MINIAOD,117321545,1,1,8.52358362652E-06,/SingleElectron/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016E-ca7f0e160294ebe4668c21cbe34bc817/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016E
SingleElectron_2016F,/SingleElectron/Run2016F-17Jul2018-v1/MINIAOD,70593532,1,1,1.4165603727E-05,/SingleElectron/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016F-1fcc43bfe1b8a468f84d7ab2e0cb1def/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016F
SingleElectron_2016G,/SingleElectron/Run2016G-17Jul2018-v1/MINIAOD,153363109,1,1,6.52047292547E-06,/SingleElectron/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016G-a10dbe550b482e574ba3467d91debcf4/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016G
SingleElectron_2016H,/SingleElectron/Run2016H-17Jul2018-v1/MINIAOD,128854598,1,1,7.76068542001E-06,/SingleElectron/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016H-b8a18b9e4796694e7881259a5eef5f47/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016H
,,,,,,,,,,,
SingleMuon_2016B,/SingleMuon/Run2016B-17Jul2018_ver2-v1/MINIAOD,158145722,1,1,6.32328201708E-06,/SingleMuon/swieland-KIT_tthbb_skims_DATA_94X_LEG_2016B-d87199d86aebdd0d5bdf1accca148970/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016B
SingleMuon_2016C,/SingleMuon/Run2016C-17Jul2018-v1/MINIAOD,67441308,1,1,1.48277076714E-05,/SingleMuon/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016C-470da26b6bdaa09a49254da83013c66f/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016C
SingleMuon_2016D,/SingleMuon/Run2016D-17Jul2018-v1/MINIAOD,98017996,1,1,1.02022081741E-05,/SingleMuon/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016D-d47d943194f7a4a6ef3b0e7baec989d4/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016D
SingleMuon_2016E,/SingleMuon/Run2016E-17Jul2018-v1/MINIAOD,90984718,1,1,1.09908567283E-05,/SingleMuon/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016E-ca7f0e160294ebe4668c21cbe34bc817/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016E
SingleMuon_2016F,/SingleMuon/Run2016F-17Jul2018-v1/MINIAOD,65489554,1,1,1.5269610784E-05,/SingleMuon/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016F-1fcc43bfe1b8a468f84d7ab2e0cb1def/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016F
SingleMuon_2016G,/SingleMuon/Run2016G-17Jul2018-v1/MINIAOD,149912248,1,1,6.6705690385E-06,/SingleMuon/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016G-a10dbe550b482e574ba3467d91debcf4/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016G
SingleMuon_2016H,/SingleMuon/Run2016H-17Jul2018-v1/MINIAOD,174035164,1,1,5.74596522344E-06,/SingleMuon/swieland-KIT_tthbb_skims_DATA_DQM_94X_LEG_2016H-b8a18b9e4796694e7881259a5eef5f47/USER,94X_dataRun2_v10,TRUE,notSpecified,NONE,2016H
